session_id,timestamp,dimension,stint_id
20260412_181610_a7bb,2026-04-12 18:17:39,present,7
20260412_181610_a7bb,2026-04-12 18:17:47,present,7
20260412_181610_a7bb,2026-04-12 18:17:50,present,7
20260412_181610_a7bb,2026-04-12 18:17:51,present,7
20260412_181610_a7bb,2026-04-12 18:18:07,present,7
20260412_181610_a7bb,2026-04-12 18:18:19,present,7
20260412_181610_a7bb,2026-04-12 18:18:23,present,7
20260412_181610_a7bb,2026-04-12 18:18:25,present,7
20260412_181610_a7bb,2026-04-12 18:18:26,present,7
20260412_181610_a7bb,2026-04-12 18:18:35,present,7
20260412_181610_a7bb,2026-04-12 18:18:39,present,7
20260412_181610_a7bb,2026-04-12 18:18:45,present,7
20260412_181610_a7bb,2026-04-12 18:18:49,past,8
20260412_181610_a7bb,2026-04-12 18:18:51,past,8
20260412_181610_a7bb,2026-04-12 18:18:53,present,9
20260412_181610_a7bb,2026-04-12 18:18:54,past,10
20260412_181610_a7bb,2026-04-12 18:18:56,past,10
20260412_181610_a7bb,2026-04-12 18:18:56,past,10
20260412_181610_a7bb,2026-04-12 18:18:57,past,10
20260412_181610_a7bb,2026-04-12 18:18:57,past,10
20260412_181610_a7bb,2026-04-12 18:19:00,past,10
20260412_181610_a7bb,2026-04-12 18:19:01,past,10
20260412_181610_a7bb,2026-04-12 18:19:01,present,11
20260412_181610_a7bb,2026-04-12 18:19:03,present,11
20260412_181610_a7bb,2026-04-12 18:19:04,present,11
20260412_181610_a7bb,2026-04-12 18:19:08,present,11
20260412_181610_a7bb,2026-04-12 18:19:13,present,11
20260412_181610_a7bb,2026-04-12 18:19:18,present,11
20260412_181610_a7bb,2026-04-12 18:19:22,present,11
20260412_181610_a7bb,2026-04-12 18:19:25,present,11
20260412_181610_a7bb,2026-04-12 18:19:26,present,11
20260412_181610_a7bb,2026-04-12 18:19:28,present,11
20260412_181610_a7bb,2026-04-12 18:19:29,present,11
20260412_181610_a7bb,2026-04-12 18:19:34,present,11
20260412_181610_a7bb,2026-04-12 18:19:36,future,12
20260412_181610_a7bb,2026-04-12 18:19:38,future,12
20260412_181610_a7bb,2026-04-12 18:19:39,future,12
20260412_181610_a7bb,2026-04-12 18:19:43,future,12
20260412_181610_a7bb,2026-04-12 18:19:46,past,13
20260412_181610_a7bb,2026-04-12 18:19:47,past,13
20260412_181610_a7bb,2026-04-12 18:19:48,past,13
20260412_181610_a7bb,2026-04-12 18:19:49,past,13
20260412_181610_a7bb,2026-04-12 18:19:50,past,13
20260412_181610_a7bb,2026-04-12 18:19:50,past,13
20260412_181610_a7bb,2026-04-12 18:19:51,past,13
20260412_181610_a7bb,2026-04-12 18:19:52,past,13
20260412_181610_a7bb,2026-04-12 18:19:52,past,13
20260412_181610_a7bb,2026-04-12 18:19:53,past,13
20260412_181610_a7bb,2026-04-12 18:19:55,past,13
20260412_181610_a7bb,2026-04-12 18:19:57,past,13
20260412_181610_a7bb,2026-04-12 18:20:02,past,13
20260412_181610_a7bb,2026-04-12 18:20:07,past,13
20260412_181610_a7bb,2026-04-12 18:20:08,past,13
20260412_181610_a7bb,2026-04-12 18:20:11,past,13
20260412_181610_a7bb,2026-04-12 18:20:12,past,13
20260412_181610_a7bb,2026-04-12 18:20:13,past,13
20260412_181610_a7bb,2026-04-12 18:20:17,past,13
20260412_181610_a7bb,2026-04-12 18:20:18,past,13
20260412_181610_a7bb,2026-04-12 18:20:20,past,13
20260412_181610_a7bb,2026-04-12 18:20:20,past,13
20260412_181610_a7bb,2026-04-12 18:20:21,past,13
20260412_181610_a7bb,2026-04-12 18:20:22,present,14
20260412_181610_a7bb,2026-04-12 18:20:28,present,14
20260412_181610_a7bb,2026-04-12 18:20:29,present,14
20260412_181610_a7bb,2026-04-12 18:20:32,present,14
20260412_181610_a7bb,2026-04-12 18:20:32,present,14
20260412_181610_a7bb,2026-04-12 18:20:32,present,14
20260412_181610_a7bb,2026-04-12 18:20:32,present,14
20260412_181610_a7bb,2026-04-12 18:20:33,present,14
20260412_181610_a7bb,2026-04-12 18:20:33,present,14
20260412_181610_a7bb,2026-04-12 18:20:34,present,14
20260412_181610_a7bb,2026-04-12 18:20:34,future,15
20260412_181610_a7bb,2026-04-12 18:20:38,future,15
20260412_181610_a7bb,2026-04-12 18:20:41,future,15
20260412_181610_a7bb,2026-04-12 18:20:42,future,15
20260412_181610_a7bb,2026-04-12 18:20:43,future,15
20260412_181610_a7bb,2026-04-12 18:20:44,future,15
20260412_181610_a7bb,2026-04-12 18:20:49,future,15
20260412_181610_a7bb,2026-04-12 18:20:50,future,15
20260412_181610_a7bb,2026-04-12 18:20:52,future,15
20260412_181610_a7bb,2026-04-12 18:20:54,future,15
20260412_181610_a7bb,2026-04-12 18:20:55,future,15
20260412_181610_a7bb,2026-04-12 18:20:56,future,15
20260412_181610_a7bb,2026-04-12 18:20:57,future,15
20260412_181610_a7bb,2026-04-12 18:20:58,future,15
20260412_181610_a7bb,2026-04-12 18:21:01,future,15
20260412_181610_a7bb,2026-04-12 18:21:06,future,15
20260412_181610_a7bb,2026-04-12 18:21:07,future,15
20260412_181610_a7bb,2026-04-12 18:21:08,future,15
20260412_181610_a7bb,2026-04-12 18:21:11,future,15
20260412_181610_a7bb,2026-04-12 18:21:14,future,15
20260412_181610_a7bb,2026-04-12 18:21:18,future,15
20260412_181610_a7bb,2026-04-12 18:21:19,future,15
20260412_181610_a7bb,2026-04-12 18:21:27,future,15
20260412_181610_a7bb,2026-04-12 18:21:29,future,15
20260412_181610_a7bb,2026-04-12 18:21:30,future,15
20260412_181610_a7bb,2026-04-12 18:21:32,present,16
20260412_181610_a7bb,2026-04-12 18:21:38,past,17
20260412_181610_a7bb,2026-04-12 18:21:41,past,17
20260412_181610_a7bb,2026-04-12 18:21:42,past,17
20260412_181610_a7bb,2026-04-12 18:21:45,past,17
20260412_181610_a7bb,2026-04-12 18:21:51,past,17
20260412_181610_a7bb,2026-04-12 18:21:55,past,17
20260412_181610_a7bb,2026-04-12 18:21:56,past,17
20260412_181610_a7bb,2026-04-12 18:21:58,past,17
20260412_181610_a7bb,2026-04-12 18:21:59,past,17
20260412_181610_a7bb,2026-04-12 18:22:01,past,17
20260412_181610_a7bb,2026-04-12 18:22:03,past,17
20260412_181610_a7bb,2026-04-12 18:22:06,past,17
20260412_181610_a7bb,2026-04-12 18:22:09,past,17
20260412_181610_a7bb,2026-04-12 18:22:12,past,17
20260412_181610_a7bb,2026-04-12 18:22:12,past,17
20260412_181610_a7bb,2026-04-12 18:22:13,past,17
20260412_181610_a7bb,2026-04-12 18:22:14,past,17
20260412_181610_a7bb,2026-04-12 18:22:20,past,17
20260412_181610_a7bb,2026-04-12 18:22:25,past,17
20260412_181610_a7bb,2026-04-12 18:22:28,past,17
20260412_181610_a7bb,2026-04-12 18:22:30,past,17
20260412_181610_a7bb,2026-04-12 18:22:30,past,17
20260412_181610_a7bb,2026-04-12 18:22:33,past,17
20260412_181610_a7bb,2026-04-12 18:22:34,past,17
20260412_181610_a7bb,2026-04-12 18:22:35,past,17
20260412_181610_a7bb,2026-04-12 18:22:39,past,17
20260412_181610_a7bb,2026-04-12 18:22:39,future,18
20260412_181610_a7bb,2026-04-12 18:22:41,future,18
20260412_181610_a7bb,2026-04-12 18:22:43,future,18
20260412_181610_a7bb,2026-04-12 18:22:45,future,18
20260412_181610_a7bb,2026-04-12 18:22:45,future,18
20260412_181610_a7bb,2026-04-12 18:22:47,future,18
20260412_181610_a7bb,2026-04-12 18:22:48,future,18
20260412_181610_a7bb,2026-04-12 18:22:48,future,18
20260412_181610_a7bb,2026-04-12 18:22:49,present,19
20260412_181610_a7bb,2026-04-12 18:22:51,past,20
20260412_181610_a7bb,2026-04-12 18:22:52,past,20
20260412_181610_a7bb,2026-04-12 18:22:53,past,20
20260412_181610_a7bb,2026-04-12 18:22:58,past,20
20260412_181610_a7bb,2026-04-12 18:23:01,present,21
20260412_181610_a7bb,2026-04-12 18:23:01,future,22
20260412_181610_a7bb,2026-04-12 18:23:02,future,22
20260412_181610_a7bb,2026-04-12 18:23:03,present,23
20260412_181610_a7bb,2026-04-12 18:23:04,present,23
20260412_181610_a7bb,2026-04-12 18:23:05,present,23
20260412_181610_a7bb,2026-04-12 18:23:13,present,23
20260412_181610_a7bb,2026-04-12 18:23:13,present,23
20260412_181610_a7bb,2026-04-12 18:23:15,present,23
20260412_181610_a7bb,2026-04-12 18:23:17,present,23
20260412_181610_a7bb,2026-04-12 18:23:18,past,24
20260412_181610_a7bb,2026-04-12 18:23:20,past,24
20260412_181610_a7bb,2026-04-12 18:23:21,past,24
20260412_181610_a7bb,2026-04-12 18:23:25,past,24
20260412_181610_a7bb,2026-04-12 18:23:26,past,24
20260412_181610_a7bb,2026-04-12 18:23:27,past,24
20260412_181610_a7bb,2026-04-12 18:23:28,past,24
20260412_181610_a7bb,2026-04-12 18:23:31,past,24
20260412_181610_a7bb,2026-04-12 18:23:32,past,24
20260412_181610_a7bb,2026-04-12 18:23:48,past,24
20260412_181610_a7bb,2026-04-12 18:24:00,past,24
20260412_181610_a7bb,2026-04-12 18:24:03,past,24
20260412_181610_a7bb,2026-04-12 18:24:03,past,24
20260412_181610_a7bb,2026-04-12 18:24:07,past,24
20260412_181610_a7bb,2026-04-12 18:24:08,present,25
20260412_181610_a7bb,2026-04-12 18:24:12,future,26
20260412_181610_a7bb,2026-04-12 18:24:13,future,26
20260412_181610_a7bb,2026-04-12 18:24:16,present,27
20260412_181610_a7bb,2026-04-12 18:24:18,present,27
20260412_181610_a7bb,2026-04-12 18:24:20,present,27
20260412_181610_a7bb,2026-04-12 18:24:20,present,27
20260412_181610_a7bb,2026-04-12 18:24:20,present,27
20260412_181610_a7bb,2026-04-12 18:24:22,past,28
20260412_181610_a7bb,2026-04-12 18:24:26,past,28
20260412_181610_a7bb,2026-04-12 18:24:27,past,28
20260412_181610_a7bb,2026-04-12 18:24:30,past,28
20260412_181610_a7bb,2026-04-12 18:24:33,present,29
20260412_181610_a7bb,2026-04-12 18:24:34,future,30
20260412_181610_a7bb,2026-04-12 18:24:38,future,30
20260412_181610_a7bb,2026-04-12 18:24:42,future,30
20260412_181610_a7bb,2026-04-12 18:24:45,future,30
20260412_181610_a7bb,2026-04-12 18:24:45,future,30
20260412_181610_a7bb,2026-04-12 18:24:46,future,30
20260412_181610_a7bb,2026-04-12 18:24:46,future,30
20260412_181610_a7bb,2026-04-12 18:24:48,future,30
20260412_181610_a7bb,2026-04-12 18:24:49,future,30
20260412_181610_a7bb,2026-04-12 18:24:50,future,30
20260412_181610_a7bb,2026-04-12 18:24:57,future,30
20260412_181610_a7bb,2026-04-12 18:24:58,future,30
20260412_181610_a7bb,2026-04-12 18:25:04,future,30
20260412_181610_a7bb,2026-04-12 18:25:06,future,30
20260412_181610_a7bb,2026-04-12 18:25:08,future,30
20260412_181610_a7bb,2026-04-12 18:25:08,future,30
20260412_181610_a7bb,2026-04-12 18:25:09,future,30
20260412_181610_a7bb,2026-04-12 18:25:10,past,31
20260412_181610_a7bb,2026-04-12 18:25:13,past,31
20260412_181610_a7bb,2026-04-12 18:25:13,past,31
20260412_181610_a7bb,2026-04-12 18:25:14,past,31
20260412_181610_a7bb,2026-04-12 18:25:14,past,31
20260412_181610_a7bb,2026-04-12 18:25:14,past,31
20260412_181610_a7bb,2026-04-12 18:25:15,past,31
20260412_181610_a7bb,2026-04-12 18:25:15,past,31
20260412_181610_a7bb,2026-04-12 18:25:18,past,31
20260412_181610_a7bb,2026-04-12 18:25:21,past,31
20260412_181610_a7bb,2026-04-12 18:25:22,past,31
20260412_181610_a7bb,2026-04-12 18:25:23,past,31
20260412_181610_a7bb,2026-04-12 18:25:24,past,31
20260412_181610_a7bb,2026-04-12 18:25:25,past,31
20260412_181610_a7bb,2026-04-12 18:25:31,past,31
20260412_181610_a7bb,2026-04-12 18:25:33,past,31
20260412_181610_a7bb,2026-04-12 18:25:34,past,31
20260412_181610_a7bb,2026-04-12 18:25:34,past,31
20260412_181610_a7bb,2026-04-12 18:25:36,past,31
20260412_181610_a7bb,2026-04-12 18:25:41,past,31
20260412_181610_a7bb,2026-04-12 18:25:47,past,31
20260412_181610_a7bb,2026-04-12 18:25:48,past,31
20260412_181610_a7bb,2026-04-12 18:25:49,present,32
20260412_181610_a7bb,2026-04-12 18:25:50,present,32
20260412_181610_a7bb,2026-04-12 18:25:56,present,32
20260412_181610_a7bb,2026-04-12 18:26:02,present,32
20260412_181610_a7bb,2026-04-12 18:26:06,present,32
20260412_181610_a7bb,2026-04-12 18:26:07,present,32
20260412_181610_a7bb,2026-04-12 18:26:08,present,32
20260412_181610_a7bb,2026-04-12 18:26:08,present,32
20260412_181610_a7bb,2026-04-12 18:26:10,present,32
20260412_181610_a7bb,2026-04-12 18:26:10,future,33
20260412_181610_a7bb,2026-04-12 18:26:11,future,33
20260412_181610_a7bb,2026-04-12 18:26:12,future,33
20260412_181610_a7bb,2026-04-12 18:26:18,future,33
20260412_181610_a7bb,2026-04-12 18:26:18,future,33
20260412_181610_a7bb,2026-04-12 18:26:19,future,33
20260412_181610_a7bb,2026-04-12 18:26:21,future,33
20260412_181610_a7bb,2026-04-12 18:26:23,future,33
20260412_181610_a7bb,2026-04-12 18:26:23,future,33
20260412_181610_a7bb,2026-04-12 18:26:24,future,33
20260412_181610_a7bb,2026-04-12 18:26:25,future,33
20260412_181610_a7bb,2026-04-12 18:26:25,future,33
20260412_181610_a7bb,2026-04-12 18:26:26,future,33
20260412_181610_a7bb,2026-04-12 18:26:26,future,33
20260412_181610_a7bb,2026-04-12 18:26:26,future,33
20260412_181610_a7bb,2026-04-12 18:26:33,future,33
20260412_181610_a7bb,2026-04-12 18:26:34,past,34
20260412_181610_a7bb,2026-04-12 18:26:36,past,34
20260412_181610_a7bb,2026-04-12 18:26:38,past,34
20260412_181610_a7bb,2026-04-12 18:26:40,past,34
20260412_181610_a7bb,2026-04-12 18:26:40,past,34
20260412_181610_a7bb,2026-04-12 18:26:41,past,34
20260412_181610_a7bb,2026-04-12 18:26:41,past,34
20260412_181610_a7bb,2026-04-12 18:26:42,past,34
20260412_181610_a7bb,2026-04-12 18:26:46,past,34
20260412_181610_a7bb,2026-04-12 18:26:46,past,34
20260412_181610_a7bb,2026-04-12 18:26:51,past,34
20260412_181610_a7bb,2026-04-12 18:26:51,past,34
20260412_181610_a7bb,2026-04-12 18:26:52,past,34
20260412_181610_a7bb,2026-04-12 18:26:57,past,34
20260412_181610_a7bb,2026-04-12 18:26:58,past,34
20260412_181610_a7bb,2026-04-12 18:27:01,past,34
20260412_181610_a7bb,2026-04-12 18:27:05,past,34
20260412_181610_a7bb,2026-04-12 18:27:11,past,34
20260412_181610_a7bb,2026-04-12 18:27:12,past,34
20260412_181610_a7bb,2026-04-12 18:27:12,past,34
20260412_181610_a7bb,2026-04-12 18:27:15,past,34
20260412_181610_a7bb,2026-04-12 18:27:21,past,34
20260412_181610_a7bb,2026-04-12 18:27:23,past,34
20260412_181610_a7bb,2026-04-12 18:27:25,past,34
20260412_181610_a7bb,2026-04-12 18:27:26,present,35
20260412_181610_a7bb,2026-04-12 18:27:29,past,36
20260412_181610_a7bb,2026-04-12 18:27:30,present,37
20260412_181610_a7bb,2026-04-12 18:27:31,past,38
20260412_181610_a7bb,2026-04-12 18:27:32,present,39
20260412_181610_a7bb,2026-04-12 18:27:33,future,40
20260412_181610_a7bb,2026-04-12 18:27:37,future,40
20260412_181610_a7bb,2026-04-12 18:27:46,future,40
20260412_181610_a7bb,2026-04-12 18:27:47,future,40
20260412_181610_a7bb,2026-04-12 18:27:47,future,40
20260412_181610_a7bb,2026-04-12 18:27:48,future,40
20260412_181610_a7bb,2026-04-12 18:27:48,future,40
20260412_181610_a7bb,2026-04-12 18:27:48,future,40
20260412_181610_a7bb,2026-04-12 18:27:49,future,40
20260412_181610_a7bb,2026-04-12 18:27:50,future,40
20260412_181610_a7bb,2026-04-12 18:27:50,future,40
20260412_181610_a7bb,2026-04-12 18:27:50,future,40
20260412_181610_a7bb,2026-04-12 18:27:51,future,40
20260412_181610_a7bb,2026-04-12 18:27:51,future,40
20260412_181610_a7bb,2026-04-12 18:27:52,future,40
20260412_181610_a7bb,2026-04-12 18:27:53,future,40
20260412_181610_a7bb,2026-04-12 18:27:54,future,40
20260412_181610_a7bb,2026-04-12 18:27:54,future,40
20260412_181610_a7bb,2026-04-12 18:27:56,future,40
20260412_181610_a7bb,2026-04-12 18:27:59,future,40
20260412_181610_a7bb,2026-04-12 18:28:02,future,40
20260412_181610_a7bb,2026-04-12 18:28:02,future,40
20260412_181610_a7bb,2026-04-12 18:28:03,future,40
20260412_181610_a7bb,2026-04-12 18:28:03,future,40
20260412_181610_a7bb,2026-04-12 18:28:12,future,40
20260412_181610_a7bb,2026-04-12 18:28:15,future,40
20260412_181610_a7bb,2026-04-12 18:28:17,future,40
20260412_181610_a7bb,2026-04-12 18:28:26,future,40
20260412_181610_a7bb,2026-04-12 18:28:33,future,40
20260412_181610_a7bb,2026-04-12 18:28:33,future,40
20260412_181610_a7bb,2026-04-12 18:28:35,future,40
20260412_181610_a7bb,2026-04-12 18:28:35,future,40
20260412_181610_a7bb,2026-04-12 18:28:37,future,40
20260412_181610_a7bb,2026-04-12 18:28:37,present,41
20260412_181610_a7bb,2026-04-12 18:28:44,present,41
20260412_181610_a7bb,2026-04-12 18:28:45,present,41
20260412_181610_a7bb,2026-04-12 18:28:45,present,41
20260412_181610_a7bb,2026-04-12 18:28:49,past,42
20260412_181610_a7bb,2026-04-12 18:28:57,past,42
20260412_181610_a7bb,2026-04-12 18:28:58,past,42
20260412_181610_a7bb,2026-04-12 18:28:59,past,42
20260412_181610_a7bb,2026-04-12 18:28:59,past,42
20260412_181610_a7bb,2026-04-12 18:29:00,past,42
20260412_181610_a7bb,2026-04-12 18:29:00,past,42
20260412_181610_a7bb,2026-04-12 18:29:00,past,42
20260412_181610_a7bb,2026-04-12 18:29:00,past,42
20260412_181610_a7bb,2026-04-12 18:29:00,past,42
20260412_181610_a7bb,2026-04-12 18:29:01,past,42
20260412_181610_a7bb,2026-04-12 18:29:01,past,42
20260412_181610_a7bb,2026-04-12 18:29:01,past,42
20260412_181610_a7bb,2026-04-12 18:29:01,past,42
20260412_181610_a7bb,2026-04-12 18:29:02,past,42
20260412_181610_a7bb,2026-04-12 18:29:03,past,42
20260412_181610_a7bb,2026-04-12 18:29:03,past,42
20260412_181610_a7bb,2026-04-12 18:29:05,future,43
20260412_181610_a7bb,2026-04-12 18:29:08,future,43
20260412_181610_a7bb,2026-04-12 18:29:08,future,43
20260412_181610_a7bb,2026-04-12 18:29:09,past,44
20260412_181610_a7bb,2026-04-12 18:29:12,present,45
20260412_181610_a7bb,2026-04-12 18:29:14,present,45
20260412_181610_a7bb,2026-04-12 18:29:14,present,45
20260412_181610_a7bb,2026-04-12 18:29:15,present,45
20260412_181610_a7bb,2026-04-12 18:29:22,present,45
20260412_181610_a7bb,2026-04-12 18:29:23,present,45
20260412_181610_a7bb,2026-04-12 18:29:29,present,45
20260412_181610_a7bb,2026-04-12 18:29:30,future,46
20260412_181610_a7bb,2026-04-12 18:29:31,future,46
20260412_181610_a7bb,2026-04-12 18:29:32,future,46
20260412_181610_a7bb,2026-04-12 18:29:34,future,46
20260412_181610_a7bb,2026-04-12 18:29:35,future,46
20260412_181610_a7bb,2026-04-12 18:29:35,future,46
20260412_181610_a7bb,2026-04-12 18:29:35,future,46
20260412_181610_a7bb,2026-04-12 18:29:36,future,46
20260412_181610_a7bb,2026-04-12 18:29:37,future,46
20260412_181610_a7bb,2026-04-12 18:29:40,future,46
20260412_181610_a7bb,2026-04-12 18:29:41,future,46
20260412_181610_a7bb,2026-04-12 18:29:48,future,46
20260412_181610_a7bb,2026-04-12 18:29:49,future,46
20260412_181610_a7bb,2026-04-12 18:29:54,future,46
20260412_181610_a7bb,2026-04-12 18:29:55,future,46
20260412_181610_a7bb,2026-04-12 18:29:56,future,46
20260412_181610_a7bb,2026-04-12 18:29:57,future,46
20260412_181610_a7bb,2026-04-12 18:30:01,future,46
20260412_181610_a7bb,2026-04-12 18:30:06,future,46
20260412_181610_a7bb,2026-04-12 18:30:11,future,46
20260412_181610_a7bb,2026-04-12 18:30:12,future,46
20260412_181610_a7bb,2026-04-12 18:30:13,future,46
20260412_181610_a7bb,2026-04-12 18:30:14,future,46
20260412_181610_a7bb,2026-04-12 18:30:16,future,46
20260412_181610_a7bb,2026-04-12 18:30:18,future,46
20260412_181610_a7bb,2026-04-12 18:30:18,future,46
20260412_181610_a7bb,2026-04-12 18:30:19,future,46
20260412_181610_a7bb,2026-04-12 18:30:24,future,46
20260412_181610_a7bb,2026-04-12 18:30:27,future,46
20260412_181610_a7bb,2026-04-12 18:30:28,present,47
20260412_181610_a7bb,2026-04-12 18:30:29,past,48
20260412_181610_a7bb,2026-04-12 18:30:31,past,48
20260412_181610_a7bb,2026-04-12 18:30:35,past,48
20260412_181610_a7bb,2026-04-12 18:30:36,past,48
20260412_181610_a7bb,2026-04-12 18:30:36,past,48
20260412_181610_a7bb,2026-04-12 18:30:37,past,48
20260412_181610_a7bb,2026-04-12 18:30:38,past,48
20260412_181610_a7bb,2026-04-12 18:30:39,past,48
20260412_181610_a7bb,2026-04-12 18:30:40,past,48
20260412_181610_a7bb,2026-04-12 18:30:42,past,48
20260412_181610_a7bb,2026-04-12 18:30:45,past,48
20260412_181610_a7bb,2026-04-12 18:30:46,past,48
20260412_181610_a7bb,2026-04-12 18:30:47,past,48
20260412_181610_a7bb,2026-04-12 18:30:48,past,48
20260412_181610_a7bb,2026-04-12 18:30:48,past,48
20260412_181610_a7bb,2026-04-12 18:30:49,past,48
20260412_181610_a7bb,2026-04-12 18:30:51,past,48
20260412_181610_a7bb,2026-04-12 18:30:52,future,49
20260412_181610_a7bb,2026-04-12 18:30:52,future,49
20260412_181610_a7bb,2026-04-12 18:30:54,future,49
20260412_181610_a7bb,2026-04-12 18:31:03,future,49
20260412_181610_a7bb,2026-04-12 18:31:04,future,49
20260412_181610_a7bb,2026-04-12 18:31:04,present,50
20260412_181610_a7bb,2026-04-12 18:31:06,past,51
20260412_181610_a7bb,2026-04-12 18:31:07,past,51
20260412_181610_a7bb,2026-04-12 18:31:08,past,51
20260412_181610_a7bb,2026-04-12 18:31:09,past,51
20260412_181610_a7bb,2026-04-12 18:31:09,past,51
20260412_181610_a7bb,2026-04-12 18:31:10,past,51
20260412_181610_a7bb,2026-04-12 18:31:15,past,51
20260412_181610_a7bb,2026-04-12 18:31:17,past,51
20260412_181610_a7bb,2026-04-12 18:31:18,past,51
20260412_181610_a7bb,2026-04-12 18:31:23,past,51
20260412_181610_a7bb,2026-04-12 18:31:23,past,51
20260412_181610_a7bb,2026-04-12 18:31:24,past,51
20260412_181610_a7bb,2026-04-12 18:31:25,past,51
20260412_181610_a7bb,2026-04-12 18:31:26,past,51
20260412_181610_a7bb,2026-04-12 18:31:26,past,51
20260412_181610_a7bb,2026-04-12 18:31:31,past,51
20260412_181610_a7bb,2026-04-12 18:31:34,past,51
20260412_181610_a7bb,2026-04-12 18:31:38,past,51
20260412_181610_a7bb,2026-04-12 18:31:40,past,51
20260412_181610_a7bb,2026-04-12 18:31:41,past,51
20260412_181610_a7bb,2026-04-12 18:31:41,past,51
20260412_181610_a7bb,2026-04-12 18:31:43,present,52
20260412_181610_a7bb,2026-04-12 18:31:45,future,53
20260412_181610_a7bb,2026-04-12 18:31:57,past,54
20260412_181610_a7bb,2026-04-12 18:32:02,past,54
20260412_181610_a7bb,2026-04-12 18:32:04,past,54
20260412_181610_a7bb,2026-04-12 18:32:04,past,54
20260412_181610_a7bb,2026-04-12 18:32:06,past,54
20260412_181610_a7bb,2026-04-12 18:32:07,past,54
20260412_181610_a7bb,2026-04-12 18:32:10,past,54
20260412_181610_a7bb,2026-04-12 18:32:12,past,54
20260412_181610_a7bb,2026-04-12 18:32:13,past,54
20260412_181610_a7bb,2026-04-12 18:32:14,future,55
20260412_181610_a7bb,2026-04-12 18:32:15,future,55
20260412_181610_a7bb,2026-04-12 18:32:17,past,56
20260412_181610_a7bb,2026-04-12 18:32:19,present,57
20260412_181610_a7bb,2026-04-12 18:32:21,future,58
20260412_181610_a7bb,2026-04-12 18:32:27,future,58
20260412_181610_a7bb,2026-04-12 18:32:28,future,58
20260412_181610_a7bb,2026-04-12 18:32:33,future,58
20260412_181610_a7bb,2026-04-12 18:32:37,past,59
20260412_181610_a7bb,2026-04-12 18:32:41,past,59
20260412_181610_a7bb,2026-04-12 18:32:42,past,59
20260412_181610_a7bb,2026-04-12 18:32:44,past,59
20260412_181610_a7bb,2026-04-12 18:32:51,past,59
20260412_181610_a7bb,2026-04-12 18:32:52,past,59
20260412_181610_a7bb,2026-04-12 18:32:55,past,59
20260412_181610_a7bb,2026-04-12 18:32:55,past,59
20260412_181610_a7bb,2026-04-12 18:33:03,present,60
20260412_181610_a7bb,2026-04-12 18:33:04,past,61
20260412_181610_a7bb,2026-04-12 18:33:06,past,61
20260412_181610_a7bb,2026-04-12 18:33:09,past,61
20260412_181610_a7bb,2026-04-12 18:33:09,past,61
20260412_181610_a7bb,2026-04-12 18:33:10,past,61
20260412_181610_a7bb,2026-04-12 18:33:11,past,61
20260412_181610_a7bb,2026-04-12 18:33:16,past,61
20260412_181610_a7bb,2026-04-12 18:33:16,past,61
20260412_181610_a7bb,2026-04-12 18:33:17,past,61
20260412_181610_a7bb,2026-04-12 18:33:19,past,61
20260412_181610_a7bb,2026-04-12 18:33:20,past,61
20260412_181610_a7bb,2026-04-12 18:33:20,past,61
20260412_181610_a7bb,2026-04-12 18:33:21,past,61
20260412_181610_a7bb,2026-04-12 18:33:23,past,61
20260412_181610_a7bb,2026-04-12 18:33:28,past,61
20260412_181610_a7bb,2026-04-12 18:33:29,past,61
20260412_181610_a7bb,2026-04-12 18:33:35,past,61
20260412_181610_a7bb,2026-04-12 18:33:37,past,61
20260412_181610_a7bb,2026-04-12 18:33:41,past,61
20260412_181610_a7bb,2026-04-12 18:33:55,present,62
20260412_181610_a7bb,2026-04-12 18:33:56,future,63
20260412_181610_a7bb,2026-04-12 18:34:09,present,64
20260412_181610_a7bb,2026-04-12 18:34:12,past,65
20260412_181610_a7bb,2026-04-12 18:34:13,present,66
20260412_181610_a7bb,2026-04-12 18:34:19,past,67
20260412_181610_a7bb,2026-04-12 18:34:23,future,68
20260412_181610_a7bb,2026-04-12 18:34:24,present,69
20260412_181610_a7bb,2026-04-12 18:34:25,future,70
20260412_181610_a7bb,2026-04-12 18:34:27,past,71
20260412_181610_a7bb,2026-04-12 18:34:32,past,71
20260412_181610_a7bb,2026-04-12 18:34:33,past,71
20260412_181610_a7bb,2026-04-12 18:34:35,past,71
20260412_181610_a7bb,2026-04-12 18:34:35,past,71
20260412_181610_a7bb,2026-04-12 18:34:35,past,71
20260412_181610_a7bb,2026-04-12 18:34:40,past,71
20260412_181610_a7bb,2026-04-12 18:34:40,past,71
20260412_181610_a7bb,2026-04-12 18:34:41,past,71
20260412_181610_a7bb,2026-04-12 18:34:44,past,71
20260412_181610_a7bb,2026-04-12 18:34:45,past,71
20260412_181610_a7bb,2026-04-12 18:34:45,past,71
20260412_181610_a7bb,2026-04-12 18:34:47,past,71
20260412_181610_a7bb,2026-04-12 18:34:49,past,71
20260412_181610_a7bb,2026-04-12 18:34:51,past,71
20260412_181610_a7bb,2026-04-12 18:34:52,past,71
20260412_181610_a7bb,2026-04-12 18:34:54,past,71
20260412_181610_a7bb,2026-04-12 18:34:58,past,71
20260412_181610_a7bb,2026-04-12 18:34:59,past,71
20260412_181610_a7bb,2026-04-12 18:35:00,past,71
20260412_181610_a7bb,2026-04-12 18:35:01,past,71
